IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.100.168,2052,2052,FALSE,SIN,Asia Pacific,Singapore,27,5.56
8.219.67.133,8080,8080,FALSE,SIN,Asia Pacific,Singapore,27,5.56
47.242.171.94,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,57,5.56
8.218.52.115,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,38,5.56
8.217.49.34,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,65,5.56
47.76.80.72,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,43,5.56
47.242.174.27,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,85,5.56
8.218.119.115,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,41,5.55
47.242.176.237,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,52,5.55
8.219.5.10,2052,2052,FALSE,SIN,Asia Pacific,Singapore,2,5.55
8.219.11.158,80,80,FALSE,SIN,Asia Pacific,Singapore,6,5.55
47.74.17.71,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,97,5.55
8.219.106.15,8443,8443,TRUE,SIN,Asia Pacific,Singapore,139,5.55
47.236.116.26,443,443,TRUE,SIN,Asia Pacific,Singapore,12,5.55
8.222.164.209,2053,2053,TRUE,SIN,Asia Pacific,Singapore,114,5.54
47.74.26.134,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,5.54
8.222.214.13,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,5.54
47.236.166.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,30,5.54
47.236.104.11,8443,8443,TRUE,SIN,Asia Pacific,Singapore,62,5.54
8.217.49.34,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,51,5.53
8.218.119.115,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,97,5.53
8.219.78.1,2096,2096,TRUE,SIN,Asia Pacific,Singapore,128,5.53
47.242.202.230,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,64,5.53
47.236.125.62,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,164,5.52
8.219.4.122,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,5.52
47.236.104.11,2096,2096,TRUE,SIN,Asia Pacific,Singapore,52,5.52
47.76.32.108,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,112,5.51
8.219.139.13,2083,2083,TRUE,SIN,Asia Pacific,Singapore,182,5.51
47.91.31.231,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,88,5.51
8.210.39.96,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,68,5.51
8.210.250.120,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,34,5.51
47.236.172.95,2083,2083,TRUE,SIN,Asia Pacific,Singapore,59,5.5
8.218.211.17,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,86,5.5
47.236.7.106,443,443,TRUE,SIN,Asia Pacific,Singapore,90,5.5
8.218.207.169,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,60,5.5
47.74.17.71,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,81,5.5
8.222.208.83,2087,2087,TRUE,SIN,Asia Pacific,Singapore,66,5.5
47.245.105.224,2052,2052,FALSE,SIN,Asia Pacific,Singapore,36,5.5
8.219.111.147,2083,2083,TRUE,SIN,Asia Pacific,Singapore,76,5.5
8.219.13.143,443,443,TRUE,SIN,Asia Pacific,Singapore,29,5.5
47.74.54.247,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,5.49
8.218.243.95,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,51,5.48
47.243.107.148,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,5.48
8.210.146.108,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,81,5.48
8.219.84.102,2087,2087,TRUE,SIN,Asia Pacific,Singapore,134,5.48
47.236.130.95,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,5.48
47.236.5.223,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,5.47
47.243.161.235,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,43,5.47
47.236.87.206,2096,2096,TRUE,SIN,Asia Pacific,Singapore,51,5.47
47.236.116.26,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,5.46
8.217.221.165,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,5.46
8.218.127.249,80,80,FALSE,HKG,Asia Pacific,Hong Kong,38,5.46
47.74.54.247,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,5.46
47.236.202.91,2082,2082,FALSE,SIN,Asia Pacific,Singapore,39,5.45
47.76.146.1,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,5.45
47.74.26.134,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,388,5.45
8.219.101.72,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,5.45
47.236.5.223,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,5.44
47.236.169.141,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,5.44
47.242.17.250,80,80,FALSE,HKG,Asia Pacific,Hong Kong,75,5.44
47.236.172.95,2087,2087,TRUE,SIN,Asia Pacific,Singapore,91,5.44
8.217.207.60,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,81,5.44
47.74.7.51,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,76,5.43
8.222.212.172,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,5.43
47.236.121.23,2053,2053,TRUE,SIN,Asia Pacific,Singapore,68,5.43
8.219.11.158,2096,2096,TRUE,SIN,Asia Pacific,Singapore,49,5.43
47.236.170.54,2095,2095,FALSE,SIN,Asia Pacific,Singapore,44,5.42
8.219.140.63,2096,2096,TRUE,SIN,Asia Pacific,Singapore,153,5.42
8.219.196.24,2083,2083,TRUE,SIN,Asia Pacific,Singapore,99,5.42
8.219.140.229,443,443,TRUE,SIN,Asia Pacific,Singapore,170,5.42
8.222.164.209,8443,8443,TRUE,SIN,Asia Pacific,Singapore,82,5.41
8.218.211.17,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,66,5.41
8.219.170.180,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,5.41
8.219.137.50,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,5.41
47.236.7.106,2096,2096,TRUE,SIN,Asia Pacific,Singapore,32,5.41
47.245.33.59,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,208,5.41
47.74.45.143,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,86,5.41
8.219.139.13,2096,2096,TRUE,SIN,Asia Pacific,Singapore,216,5.41
47.243.162.49,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,39,5.4
47.236.11.84,2096,2096,TRUE,SIN,Asia Pacific,Singapore,98,5.4
8.218.136.25,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,58,5.4
8.219.42.72,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,5.4
47.236.97.90,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,5.39
47.74.37.50,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,73,5.39
47.245.114.163,8880,8880,FALSE,SIN,Asia Pacific,Singapore,25,5.39
8.210.250.120,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,36,5.39
8.218.65.237,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,83,5.39
8.218.85.128,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,43,5.39
8.217.239.116,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,56,5.38
47.245.118.70,2086,2086,FALSE,SIN,Asia Pacific,Singapore,26,5.38
8.222.174.108,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,5.38
47.242.232.14,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,61,5.38
47.236.87.206,2087,2087,TRUE,SIN,Asia Pacific,Singapore,62,5.38
8.219.4.122,80,80,FALSE,SIN,Asia Pacific,Singapore,5,5.38
47.76.32.108,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,129,5.38
47.236.11.84,8443,8443,TRUE,SIN,Asia Pacific,Singapore,106,5.38
47.242.17.250,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,39,5.38
8.210.101.157,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,191,5.37
8.218.18.235,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,80,5.37
8.219.156.148,2096,2096,TRUE,SIN,Asia Pacific,Singapore,32,5.37
8.219.101.138,2087,2087,TRUE,SIN,Asia Pacific,Singapore,130,5.37
8.218.207.169,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,73,5.37
47.236.10.182,2052,2052,FALSE,SIN,Asia Pacific,Singapore,14,5.37
47.236.104.11,2096,2096,TRUE,SIN,Asia Pacific,Singapore,63,5.37
8.210.55.134,80,80,FALSE,HKG,Asia Pacific,Hong Kong,193,5.37
8.222.152.165,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,5.37
47.245.33.59,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,253,5.37
8.222.187.4,2052,2052,FALSE,SIN,Asia Pacific,Singapore,35,5.37
47.242.232.14,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,69,5.37
47.245.86.230,80,80,FALSE,SIN,Asia Pacific,Singapore,12,5.36
8.210.174.156,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,43,5.36
8.219.201.245,80,80,FALSE,SIN,Asia Pacific,Singapore,12,5.36
8.219.51.211,2087,2087,TRUE,SIN,Asia Pacific,Singapore,118,5.36
8.219.237.250,2082,2082,FALSE,SIN,Asia Pacific,Singapore,292,5.36
47.245.86.230,443,443,TRUE,SIN,Asia Pacific,Singapore,16,5.36
8.218.119.115,80,80,FALSE,HKG,Asia Pacific,Hong Kong,63,5.36
47.74.26.134,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,376,5.35
8.219.13.143,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,5.35
47.91.16.214,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,83,5.35
8.218.52.115,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,63,5.35
8.209.243.162,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,159,5.35
8.222.187.4,8080,8080,FALSE,SIN,Asia Pacific,Singapore,26,5.35
8.219.60.68,2087,2087,TRUE,SIN,Asia Pacific,Singapore,190,5.34
8.219.124.227,2096,2096,TRUE,SIN,Asia Pacific,Singapore,148,5.34
8.218.22.210,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,36,5.34
47.74.37.50,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,80,5.33
8.219.50.180,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,5.33
47.245.108.213,2096,2096,TRUE,SIN,Asia Pacific,Singapore,51,5.33
47.245.115.6,2095,2095,FALSE,SIN,Asia Pacific,Singapore,29,5.33
8.222.174.108,80,80,FALSE,SIN,Asia Pacific,Singapore,9,5.32
47.237.8.82,2083,2083,TRUE,SIN,Asia Pacific,Singapore,102,5.32
8.210.146.108,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,66,5.32
8.219.103.65,2096,2096,TRUE,SIN,Asia Pacific,Singapore,176,5.32
8.222.144.117,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,5.31
47.236.116.26,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,5.31
8.210.55.134,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,56,5.31
47.242.171.94,80,80,FALSE,HKG,Asia Pacific,Hong Kong,61,5.3
8.219.5.10,2096,2096,TRUE,SIN,Asia Pacific,Singapore,88,5.3
47.236.125.62,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,89,5.3
47.245.84.124,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,5.3
8.219.122.96,80,80,FALSE,SIN,Asia Pacific,Singapore,58,5.3
8.218.158.94,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,42,5.3
47.74.54.247,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,90,5.3
47.236.123.133,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,5.3
47.242.176.237,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,69,5.29
8.219.78.1,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,5.29
47.245.84.124,2082,2082,FALSE,SIN,Asia Pacific,Singapore,29,5.29
8.219.61.52,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,5.29
47.236.172.71,2053,2053,TRUE,SIN,Asia Pacific,Singapore,64,5.29
8.210.55.134,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,90,5.29
47.236.130.95,2083,2083,TRUE,SIN,Asia Pacific,Singapore,69,5.29
47.236.7.106,2087,2087,TRUE,SIN,Asia Pacific,Singapore,60,5.29
47.236.75.113,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,5.28
8.219.97.179,2096,2096,TRUE,SIN,Asia Pacific,Singapore,87,5.28
8.219.50.180,80,80,FALSE,SIN,Asia Pacific,Singapore,17,5.28
8.219.0.162,80,80,FALSE,SIN,Asia Pacific,Singapore,21,5.28
47.236.123.133,8443,8443,TRUE,SIN,Asia Pacific,Singapore,69,5.28
8.218.143.10,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,122,5.28
47.243.162.49,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,83,5.28
8.219.144.168,443,443,TRUE,SIN,Asia Pacific,Singapore,155,5.28
47.242.17.250,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,82,5.28
8.219.83.201,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,5.27
8.219.66.156,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,118,5.27
47.245.126.151,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,5.27
8.218.158.94,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,72,5.26
47.236.180.51,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,5.26
8.210.65.1,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,5.26
8.218.211.17,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,103,5.25
47.236.202.91,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,5.24
47.236.7.106,2083,2083,TRUE,SIN,Asia Pacific,Singapore,99,5.24
8.219.60.54,8443,8443,TRUE,SIN,Asia Pacific,Singapore,74,5.24
8.219.137.50,443,443,TRUE,SIN,Asia Pacific,Singapore,65,5.24
47.245.84.124,2053,2053,TRUE,SIN,Asia Pacific,Singapore,58,5.24
47.236.169.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,54,5.23
8.218.52.115,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,40,5.23
47.236.121.23,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,5.23
47.236.83.239,2083,2083,TRUE,SIN,Asia Pacific,Singapore,81,5.22
8.219.103.65,2095,2095,FALSE,SIN,Asia Pacific,Singapore,24,5.22
8.219.77.222,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,5.22
8.222.140.87,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,5.22
8.218.3.12,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,83,5.22
8.217.147.230,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,39,5.21
47.236.172.95,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,5.21
8.218.188.129,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,93,5.2
47.245.105.224,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,5.2
8.219.51.211,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,5.2
8.219.72.50,443,443,TRUE,SIN,Asia Pacific,Singapore,200,5.2
47.236.11.84,2053,2053,TRUE,SIN,Asia Pacific,Singapore,87,5.2
8.222.187.4,80,80,FALSE,SIN,Asia Pacific,Singapore,9,5.19
47.242.234.127,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,37,5.19
47.76.146.1,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,52,5.19
8.218.127.249,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,49,5.19
8.219.193.202,2087,2087,TRUE,SIN,Asia Pacific,Singapore,114,5.18
47.74.45.143,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,81,5.18
8.217.49.34,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,59,5.18
47.242.174.27,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,5.18
8.218.105.223,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,5.18
47.236.116.26,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,5.18
8.219.145.245,8880,8880,FALSE,SIN,Asia Pacific,Singapore,29,5.17
47.236.121.23,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,5.17
8.217.149.28,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,79,5.17
8.222.144.50,2087,2087,TRUE,SIN,Asia Pacific,Singapore,94,5.16
8.219.147.58,2083,2083,TRUE,SIN,Asia Pacific,Singapore,170,5.16
8.219.206.53,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,5.16
47.237.8.82,2082,2082,FALSE,SIN,Asia Pacific,Singapore,27,5.15
8.222.136.247,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,5.14
8.218.174.118,80,80,FALSE,HKG,Asia Pacific,Hong Kong,38,5.14
47.245.84.124,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,5.14
8.218.211.17,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,53,5.14
8.210.107.246,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,43,5.14
47.76.37.57,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,75,5.13
47.242.234.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,5.13
8.219.72.50,2096,2096,TRUE,SIN,Asia Pacific,Singapore,123,5.13
47.236.125.62,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,169,5.13
47.245.114.163,2086,2086,FALSE,SIN,Asia Pacific,Singapore,38,5.13
47.242.171.94,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,52,5.13
8.210.101.157,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,49,5.12
8.218.207.169,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,109,5.12
47.236.170.54,2087,2087,TRUE,SIN,Asia Pacific,Singapore,137,5.12
8.222.146.222,2096,2096,TRUE,SIN,Asia Pacific,Singapore,81,5.11
47.243.107.148,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,51,5.11
8.218.188.129,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,54,5.11
47.237.8.82,2096,2096,TRUE,SIN,Asia Pacific,Singapore,136,5.11
8.217.149.28,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,125,5.11
