IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.39.96,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,48,5.39
8.218.158.94,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,42,5.39
47.243.203.119,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,64,5.39
8.222.236.229,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,5.39
8.222.252.150,80,80,FALSE,SIN,Asia Pacific,Singapore,5,5.39
47.236.169.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,35,5.38
8.219.107.135,2083,2083,TRUE,SIN,Asia Pacific,Singapore,81,5.38
8.222.222.64,2053,2053,TRUE,SIN,Asia Pacific,Singapore,93,5.38
8.222.208.83,443,443,TRUE,SIN,Asia Pacific,Singapore,72,5.38
8.219.167.65,2096,2096,TRUE,SIN,Asia Pacific,Singapore,75,5.38
47.236.7.106,443,443,TRUE,SIN,Asia Pacific,Singapore,50,5.38
8.210.250.120,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,5.38
8.218.204.128,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,91,5.37
47.242.171.94,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,50,5.37
8.222.221.109,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,5.37
8.219.114.201,80,80,FALSE,SIN,Asia Pacific,Singapore,11,5.37
47.243.173.187,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,52,5.37
47.76.146.1,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,62,5.37
8.222.212.219,2087,2087,TRUE,SIN,Asia Pacific,Singapore,27,5.36
47.236.180.51,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,5.36
8.222.215.228,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,5.36
8.219.124.227,8443,8443,TRUE,SIN,Asia Pacific,Singapore,35,5.36
8.219.206.180,8443,8443,TRUE,SIN,Asia Pacific,Singapore,85,5.35
47.236.104.11,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,5.35
8.222.252.150,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,5.35
8.222.180.242,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,5.35
8.222.252.150,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,5.34
47.245.86.230,80,80,FALSE,SIN,Asia Pacific,Singapore,43,5.34
47.254.174.246,443,443,TRUE,FRA,Europe,Frankfurt,211,5.34
8.222.249.98,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,5.34
47.242.59.216,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,73,5.34
8.217.159.210,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,5.34
47.236.5.223,8443,8443,TRUE,SIN,Asia Pacific,Singapore,78,5.34
47.245.86.230,443,443,TRUE,SIN,Asia Pacific,Singapore,127,5.33
8.222.211.16,8443,8443,TRUE,SIN,Asia Pacific,Singapore,62,5.33
47.236.87.246,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,5.33
8.217.91.121,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,39,5.32
8.210.107.246,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,63,5.32
47.91.16.112,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,105,5.32
47.76.178.146,443,443,TRUE,HKG,Asia Pacific,Hong Kong,116,5.32
8.219.107.135,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,5.32
8.219.126.240,2096,2096,TRUE,SIN,Asia Pacific,Singapore,87,5.32
8.222.197.251,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,5.31
47.74.5.99,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,126,5.31
47.242.176.237,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,47,5.31
8.219.228.186,2083,2083,TRUE,SIN,Asia Pacific,Singapore,90,5.31
47.236.253.41,8880,8880,FALSE,SIN,Asia Pacific,Singapore,9,5.3
8.218.65.237,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,71,5.3
47.238.4.124,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,49,5.3
47.236.144.48,80,80,FALSE,SIN,Asia Pacific,Singapore,18,5.3
8.219.100.168,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,5.3
47.236.11.84,443,443,TRUE,SIN,Asia Pacific,Singapore,55,5.29
47.236.171.205,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,5.29
8.219.84.214,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,5.29
8.219.201.245,2053,2053,TRUE,SIN,Asia Pacific,Singapore,58,5.29
47.236.169.15,2083,2083,TRUE,SIN,Asia Pacific,Singapore,64,5.29
47.245.86.230,2096,2096,TRUE,SIN,Asia Pacific,Singapore,77,5.29
8.219.106.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,36,5.28
47.76.146.1,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,43,5.28
8.222.146.222,80,80,FALSE,SIN,Asia Pacific,Singapore,8,5.28
47.76.32.108,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,5.28
8.210.101.157,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,55,5.28
47.236.5.223,2083,2083,TRUE,SIN,Asia Pacific,Singapore,89,5.28
8.218.156.91,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,5.27
8.222.209.223,2087,2087,TRUE,SIN,Asia Pacific,Singapore,64,5.27
8.218.211.17,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,51,5.27
8.219.42.72,8880,8880,FALSE,SIN,Asia Pacific,Singapore,54,5.27
47.242.176.237,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,40,5.27
8.222.209.223,2083,2083,TRUE,SIN,Asia Pacific,Singapore,90,5.27
47.74.37.50,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,82,5.26
8.222.202.163,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,5.26
8.210.9.129,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,5.26
8.219.103.126,80,80,FALSE,SIN,Asia Pacific,Singapore,10,5.26
47.242.155.183,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,73,5.26
47.245.114.163,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,5.26
8.222.180.242,80,80,FALSE,SIN,Asia Pacific,Singapore,23,5.26
8.222.214.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,84,5.26
47.236.180.51,2052,2052,FALSE,SIN,Asia Pacific,Singapore,33,5.26
47.236.172.71,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,5.26
47.236.202.91,2087,2087,TRUE,SIN,Asia Pacific,Singapore,120,5.26
8.218.48.92,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,42,5.26
8.217.159.210,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,5.25
8.219.196.24,2083,2083,TRUE,SIN,Asia Pacific,Singapore,91,5.25
47.243.183.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,65,5.25
8.222.212.172,2096,2096,TRUE,SIN,Asia Pacific,Singapore,56,5.25
47.91.16.214,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,154,5.25
47.236.145.85,2053,2053,TRUE,SIN,Asia Pacific,Singapore,96,5.25
47.236.5.223,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,5.24
47.91.16.214,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,99,5.24
8.219.110.88,2053,2053,TRUE,SIN,Asia Pacific,Singapore,82,5.24
47.243.173.187,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,5.24
8.222.236.229,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,5.23
47.242.59.216,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,50,5.23
8.219.245.187,2053,2053,TRUE,SIN,Asia Pacific,Singapore,119,5.23
47.242.54.157,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,59,5.23
8.210.66.190,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,77,5.23
47.242.54.157,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,204,5.23
47.236.10.182,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,5.22
47.236.10.100,2053,2053,TRUE,SIN,Asia Pacific,Singapore,68,5.22
47.236.75.113,2095,2095,FALSE,SIN,Asia Pacific,Singapore,24,5.22
8.217.221.165,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,63,5.22
47.242.155.183,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,41,5.21
8.222.162.45,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,5.21
8.222.236.229,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,5.21
8.219.106.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,62,5.21
47.242.155.183,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,61,5.21
8.222.164.209,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,5.21
8.210.250.120,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,34,5.21
47.245.108.213,80,80,FALSE,SIN,Asia Pacific,Singapore,26,5.21
8.222.255.15,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,5.21
8.218.18.235,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,38,5.2
8.222.219.34,2095,2095,FALSE,SIN,Asia Pacific,Singapore,28,5.2
8.218.52.115,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,59,5.2
47.74.5.99,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,82,5.2
8.222.255.15,2053,2053,TRUE,SIN,Asia Pacific,Singapore,67,5.2
47.243.173.187,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,43,5.19
47.236.144.208,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,5.19
47.243.70.197,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,39,5.19
47.242.232.14,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,43,5.19
47.245.86.230,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,5.19
8.218.136.25,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,77,5.19
47.236.172.71,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,5.18
8.222.255.15,443,443,TRUE,SIN,Asia Pacific,Singapore,76,5.18
47.236.169.15,2053,2053,TRUE,SIN,Asia Pacific,Singapore,108,5.18
47.245.31.226,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,82,5.17
8.219.101.72,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,5.17
47.236.202.91,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,5.17
8.219.97.179,2083,2083,TRUE,SIN,Asia Pacific,Singapore,51,5.17
8.217.239.116,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,115,5.17
47.236.145.85,2096,2096,TRUE,SIN,Asia Pacific,Singapore,90,5.17
47.91.16.112,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,94,5.17
47.245.126.151,2082,2082,FALSE,SIN,Asia Pacific,Singapore,44,5.16
47.243.107.148,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,66,5.16
8.219.72.50,2053,2053,TRUE,SIN,Asia Pacific,Singapore,42,5.16
47.76.77.103,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,34,5.16
8.222.212.219,443,443,TRUE,SIN,Asia Pacific,Singapore,105,5.16
47.236.167.231,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,5.16
8.219.200.145,2053,2053,TRUE,SIN,Asia Pacific,Singapore,103,5.16
8.219.167.65,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,5.15
8.219.58.64,2096,2096,TRUE,SIN,Asia Pacific,Singapore,96,5.15
47.236.104.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,5.15
8.219.58.64,2095,2095,FALSE,SIN,Asia Pacific,Singapore,30,5.15
8.222.146.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,82,5.15
47.236.117.48,2083,2083,TRUE,SIN,Asia Pacific,Singapore,57,5.15
8.219.113.232,2083,2083,TRUE,SIN,Asia Pacific,Singapore,63,5.15
47.236.158.158,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,5.15
47.91.16.214,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,106,5.15
8.222.214.231,2082,2082,FALSE,SIN,Asia Pacific,Singapore,24,5.14
47.243.42.219,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,5.14
47.243.42.219,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,44,5.14
47.91.31.231,80,80,FALSE,NRT,Asia Pacific,Tokyo,73,5.14
8.222.184.198,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,5.14
47.236.116.26,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,5.14
8.219.72.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,30,5.14
47.236.116.182,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,5.14
47.236.145.85,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,5.14
47.243.107.148,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,62,5.14
47.76.77.103,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,5.13
8.222.144.117,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,5.13
8.219.72.50,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,5.13
47.243.42.219,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,44,5.12
8.222.140.87,2052,2052,FALSE,SIN,Asia Pacific,Singapore,12,5.12
47.74.45.143,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,95,5.12
8.222.221.86,80,80,FALSE,SIN,Asia Pacific,Singapore,3,5.12
8.217.147.230,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,64,5.12
8.219.170.223,2053,2053,TRUE,SIN,Asia Pacific,Singapore,82,5.12
47.236.5.223,2087,2087,TRUE,SIN,Asia Pacific,Singapore,80,5.11
47.91.16.112,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,80,5.11
8.210.245.224,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,5.1
47.76.178.146,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,5.1
47.245.108.213,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,5.1
8.218.11.90,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,78,5.1
8.219.157.97,80,80,FALSE,SIN,Asia Pacific,Singapore,21,5.1
8.219.101.72,2096,2096,TRUE,SIN,Asia Pacific,Singapore,87,5.1
47.236.145.85,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,5.1
8.222.152.165,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,5.1
8.222.211.16,2083,2083,TRUE,SIN,Asia Pacific,Singapore,80,5.1
47.76.80.72,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,37,5.1
8.217.193.25,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,61,5.1
47.236.144.48,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,5.09
47.236.87.246,80,80,FALSE,SIN,Asia Pacific,Singapore,15,5.09
8.222.244.192,8443,8443,TRUE,SIN,Asia Pacific,Singapore,77,5.09
8.219.157.97,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,5.09
47.245.114.163,2086,2086,FALSE,SIN,Asia Pacific,Singapore,93,5.09
47.242.176.237,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,43,5.09
47.242.17.250,80,80,FALSE,HKG,Asia Pacific,Hong Kong,41,5.08
47.236.144.156,2053,2053,TRUE,SIN,Asia Pacific,Singapore,60,5.08
47.74.43.95,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,73,5.08
8.219.201.8,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,5.08
8.219.114.201,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,5.07
8.222.236.229,2087,2087,TRUE,SIN,Asia Pacific,Singapore,76,5.07
8.219.101.138,2087,2087,TRUE,SIN,Asia Pacific,Singapore,122,5.07
8.219.157.97,2096,2096,TRUE,SIN,Asia Pacific,Singapore,44,5.07
8.219.5.10,80,80,FALSE,SIN,Asia Pacific,Singapore,22,5.07
8.222.221.86,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,5.07
8.210.39.96,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,5.06
47.236.130.95,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,5.06
8.219.193.202,8443,8443,TRUE,SIN,Asia Pacific,Singapore,119,5.06
47.238.4.124,80,80,FALSE,HKG,Asia Pacific,Hong Kong,37,5.06
8.222.212.219,8443,8443,TRUE,SIN,Asia Pacific,Singapore,110,5.06
47.245.108.213,2095,2095,FALSE,SIN,Asia Pacific,Singapore,43,5.05
47.245.114.163,2083,2083,TRUE,SIN,Asia Pacific,Singapore,43,5.05
8.222.167.147,2086,2086,FALSE,SIN,Asia Pacific,Singapore,37,5.05
47.236.7.106,2087,2087,TRUE,SIN,Asia Pacific,Singapore,145,5.05
47.236.172.95,8880,8880,FALSE,SIN,Asia Pacific,Singapore,39,5.05
8.219.58.64,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,5.04
8.219.196.117,2053,2053,TRUE,SIN,Asia Pacific,Singapore,53,5.04
8.218.18.132,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,82,5.04
47.236.121.7,2087,2087,TRUE,SIN,Asia Pacific,Singapore,102,5.04
8.219.77.222,2083,2083,TRUE,SIN,Asia Pacific,Singapore,114,5.03
8.222.213.221,80,80,FALSE,SIN,Asia Pacific,Singapore,9,5.03
8.222.221.109,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,5.03
8.219.100.168,2087,2087,TRUE,SIN,Asia Pacific,Singapore,65,5.02
8.222.212.172,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,5.02
8.210.21.65,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,93,5.02
47.242.234.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,5.02
8.210.55.134,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,5.02
8.210.245.224,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,38,5.02
8.219.145.245,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,5.02
47.242.155.183,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,60,5.01
47.236.169.164,2083,2083,TRUE,SIN,Asia Pacific,Singapore,53,5.01
47.236.7.106,2096,2096,TRUE,SIN,Asia Pacific,Singapore,66,5.01
8.219.3.53,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,5.01
8.217.147.230,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,67,5.01
47.245.107.174,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,5.01
47.243.70.197,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,48,5.01
47.236.75.113,8443,8443,TRUE,SIN,Asia Pacific,Singapore,98,5.01
8.218.110.180,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,5
47.236.87.246,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,5
8.222.237.131,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,5
